"forecast_date","target","target_end_date","location","type","quantile","value"
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.5,2650
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.55,2662
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.6,2672
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.65,2687
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.7,2715
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.75,2767
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.8,2802
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.85,2845
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.9,2897
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.95,2974
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.975,3058
"2021-11-29","2 wk ahead inc death","2021-12-11","GM","quantile",0.99,3126
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","point",NA,3026
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.01,2406
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.025,2464
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.05,2556
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.1,2643
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.15,2718
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.2,2778
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.25,2831
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.3,2899
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.35,2944
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.4,2985
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.45,3011
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.5,3026
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.55,3051
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.6,3098
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.65,3132
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.7,3177
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.75,3233
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.8,3286
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.85,3363
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.9,3421
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.95,3494
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.975,3582
"2021-11-29","3 wk ahead inc death","2021-12-18","GM","quantile",0.99,3616
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","point",NA,3460
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.01,2262
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.025,2371
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.05,2477
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.1,2650
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.15,2756
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.2,2892
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.25,3064
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.3,3160
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.35,3252
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.4,3344
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.45,3415
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.5,3460
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.55,3487
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.6,3556
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.65,3621
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.7,3713
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.75,3814
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.8,4009
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.85,4117
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.9,4226
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.95,4366
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.975,4515
"2021-11-29","4 wk ahead inc death","2021-12-25","GM","quantile",0.99,4673
